ID,ten,quoc_gia,kinh_do,vi_do,thoi_gian,nhiet_do,do_am,ap_suat,huong_gio,toc_do_gio
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:42:30 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:42:30 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:42:40 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:42:40 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:42:50 2022,7.76,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:42:50 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:43:00 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:43:00 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:43:10 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:43:10 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:43:20 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:43:20 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:43:30 2022,11.93,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:43:31 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:43:40 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:43:41 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:43:50 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:43:51 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:44:00 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:44:01 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:44:10 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:44:11 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:44:20 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:44:21 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:44:30 2022,7.76,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:44:31 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:44:40 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:44:41 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:44:50 2022,7.76,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:44:51 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:45:00 2022,11.93,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:45:01 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:45:10 2022,7.76,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:45:11 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:45:20 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:45:21 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:45:30 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:45:31 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:45:40 2022,11.93,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:45:41 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:45:50 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:45:51 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:46:00 2022,7.76,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:46:01 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:46:20 2022,11.93,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:46:21 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:46:25 2022,7.66,93,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:46:26 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:46:30 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:46:31 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:46:40 2022,7.66,93,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:46:41 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:46:50 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:46:51 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:47:00 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:47:01 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:47:10 2022,11.93,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:47:11 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:47:20 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:47:21 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:47:30 2022,11.93,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:47:31 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:47:40 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:47:41 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:47:50 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:47:51 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:48:00 2022,11.93,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:48:01 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:48:10 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:48:11 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:48:20 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:48:21 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:48:30 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:48:31 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:48:40 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:48:41 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:48:50 2022,7.66,93,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:48:51 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:49:00 2022,12.12,87,1019,50,9.77
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:49:01 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:49:10 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:49:11 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:49:20 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:49:21 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:49:30 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:49:31 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:49:40 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:49:41 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:49:50 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:49:51 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:50:00 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:50:01 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:50:10 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:50:11 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:50:20 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:50:21 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:50:30 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:50:32 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:50:40 2022,12.12,87,1019,50,9.77
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:50:41 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:50:50 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:50:51 2022,28.95,65,1009,130,4.63
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:51:00 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:51:01 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:51:10 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:51:11 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:51:20 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:51:21 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:51:30 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:51:31 2022,30.06,66,1009,40,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:51:40 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:51:41 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:51:50 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:51:51 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:52:00 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:52:01 2022,30.06,66,1009,40,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:52:10 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:52:11 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:52:20 2022,12.12,87,1019,50,9.77
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:52:21 2022,28.95,65,1009,130,4.63
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:52:30 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:52:31 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:52:40 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:52:41 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:52:50 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:52:51 2022,30.06,66,1009,40,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:53:00 2022,12.12,87,1019,50,9.77
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:53:01 2022,28.95,65,1009,130,4.63
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:53:10 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:53:11 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:53:20 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:53:21 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:53:30 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:53:31 2022,30.0,47,1007,162,4.13
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:53:40 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:53:41 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:53:50 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:53:51 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:54:00 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:54:01 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:54:10 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:54:11 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:54:20 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:54:21 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:54:30 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:54:31 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:54:40 2022,12.12,87,1019,50,9.77
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:54:41 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:54:50 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:54:51 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:55:00 2022,12.12,87,1019,50,9.77
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:55:01 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:55:10 2022,12.12,87,1019,50,9.77
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:55:11 2022,28.95,65,1009,130,4.63
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:55:20 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:55:21 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:55:30 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:55:31 2022,28.95,65,1009,130,4.63
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:55:40 2022,12.12,87,1019,50,9.77
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:55:41 2022,28.95,65,1009,130,4.63
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:55:50 2022,12.12,87,1019,50,9.77
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:55:51 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:56:00 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:56:01 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:56:10 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:56:11 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:56:20 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:56:21 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:56:30 2022,7.66,93,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:56:31 2022,28.95,65,1009,130,4.63
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:56:40 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:56:41 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:56:50 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:56:51 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:57:00 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:57:01 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:57:10 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:57:11 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:57:20 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:57:21 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:57:30 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:57:31 2022,28.95,65,1009,130,4.63
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:57:40 2022,12.12,87,1019,50,9.77
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:57:41 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:57:50 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:57:51 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:58:00 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:58:01 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:58:10 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:58:11 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:58:20 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:58:21 2022,28.95,65,1009,130,4.63
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:58:30 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:58:31 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:58:40 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:58:41 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:58:50 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:58:51 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:59:00 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:59:01 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:59:10 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:59:11 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:59:20 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:59:21 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:59:30 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:59:31 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:59:40 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:59:41 2022,28.95,65,1009,130,4.63
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:59:50 2022,12.12,87,1019,50,9.77
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:59:51 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:00:00 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 12:00:01 2022,28.95,65,1009,130,4.63
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 12:00:10 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 12:00:11 2022,30.0,47,1007,162,4.13
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 12:00:20 2022,12.12,87,1019,50,9.77
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 12:00:21 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:00:30 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:00:31 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:00:40 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:00:41 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:00:50 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:00:51 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:01:00 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:01:01 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:01:11 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 12:01:11 2022,28.95,65,1009,130,4.63
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:01:20 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:01:21 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:01:31 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 12:01:31 2022,28.95,65,1009,130,4.63
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:01:40 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 12:01:41 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:01:51 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:01:51 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:02:01 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 12:02:01 2022,30.0,47,1007,162,4.13
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:02:11 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:02:11 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:02:21 2022,7.66,93,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 12:02:21 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:02:30 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 12:02:31 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:02:41 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 12:02:41 2022,28.95,65,1009,130,4.63
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:02:51 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:02:51 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:03:01 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 12:03:01 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 12:03:11 2022,12.12,87,1019,50,9.77
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:03:11 2022,30.06,66,1009,40,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 12:03:21 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:03:21 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:03:31 2022,7.66,93,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:03:31 2022,30.06,66,1009,40,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 12:03:41 2022,7.66,93,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 12:03:41 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:03:51 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 12:03:52 2022,30.06,66,1009,40,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 12:04:01 2022,33.17,62,1006,200,5.14
